BGC	cluster_0.2	cluster_0.8
121829	670	33
121830	256	13
121831	2634	4
121832	52	13
121833	758	26
121834	1337	65
121835	419	13
121836	823	13
121837	758	26
121838	58	24
121839	413	0
121840	365	33
121841	146	13
121842	1244	27
121843	1138	42
121844	1138	42
121845	457	0
121846	18	33
121847	170	13
121848	365	33
121849	1131	13
121850	52	13
121851	458	4
121852	1191	7
121853	100	4
121854	548	13
121855	267	24
121857	295	21
121858	52	13
121859	458	4
121860	310	48
121861	1138	42
121862	170	13
121863	1131	13
121864	2	26
121865	483	29
121866	170	13
121867	117	4
121868	1138	42
121869	146	13
121870	58	24
121871	1346	4
121872	129	4
121873	129	4
121874	295	21
121875	52	13
121876	458	4
121877	673	13
121878	241	11
121879	52	13
121880	616	48
121881	2097	33
121882	458	4
121883	1085	110
121884	129	4
121885	2196	11
121886	52	13
121887	458	4
121888	1095	13
121889	310	48
121890	70	13
121891	458	4
121892	146	13
121893	616	48
121894	52	13
121895	54	13
121896	56	24
121897	129	4
121898	295	21
121899	52	13
121900	2097	33
121901	616	48
121902	458	4
121903	56	24
121904	389	13
121905	2336	26
121906	389	13
121907	170	13
121908	346	13
121909	101	42
121910	170	13
121911	2060	13
121912	58	24
121913	758	26
121914	1262	102
121915	758	26
121916	58	24
121917	1262	102
121918	616	48
121919	346	13
121920	129	4
121921	295	21
121922	52	13
121923	2634	4
121924	54	13
121925	2060	13
121926	52	13
121927	458	4
121928	1330	11
121929	489	26
121930	758	26
121931	58	24
121932	921	13
121933	332	0
121934	629	4
121935	587	4
121936	1078	33
121937	2336	26
121938	51	4
121939	171	4
121940	170	13
121941	129	4
121942	129	4
121943	52	13
121944	2634	4
121945	965	74
121946	295	21
121947	58	24
121948	129	4
121949	1138	42
121950	18	33
121951	170	13
121952	2790	33
121953	1244	27
121954	365	33
121955	627	0
121956	1131	13
121957	52	13
121958	458	4
121959	256	13
121960	548	13
121961	37	47
121962	1337	65
121963	52	13
121964	2634	4
121965	1138	42
121966	170	13
121967	346	13
121968	56	24
121969	389	13
121970	52	13
121971	1870	29
121972	458	4
121973	2060	13
121974	295	21
121975	2060	13
121976	33	33
121977	1431	22
121978	118	4
121979	168	13
121980	2336	26
121981	52	13
121982	2634	4
121983	170	13
121984	1327	4
121985	2097	33
121986	2634	4
121987	1095	13
121988	52	13
121989	921	13
121990	629	4
121991	1200	48
121992	587	4
121993	201	9
121994	33	33
121995	937	4
121996	52	13
121997	295	21
121998	2634	4
121999	56	24
122000	170	13
122001	170	13
122002	101	42
122003	56	24
122004	295	21
122005	52	13
122006	673	13
122007	458	4
122008	52	13
122009	154	21
122010	2634	4
122011	154	21
122012	51	4
122013	950	11
122014	56	24
122015	389	13
122016	171	4
122017	58	24
122018	1330	11
122019	199	42
122020	1330	11
122021	199	42
122022	1479	101
122023	2336	26
122024	2634	4
122025	295	21
122026	616	48
122027	52	13
122028	2336	26
122029	295	21
122030	458	4
122031	52	13
122032	921	13
122033	629	4
122034	758	26
122035	683	13
122036	758	26
122037	58	24
122038	267	24
122039	587	4
122040	669	27
122041	535	42
122042	170	13
122043	731	42
122044	627	0
122045	346	13
122046	2060	13
122047	52	13
122048	70	13
122049	458	4
122050	52	13
122051	52	13
122052	295	21
122053	2060	13
122054	2634	4
122055	458	4
122056	2097	33
122057	2634	4
122058	52	13
122059	616	48
122060	52	13
122061	1131	13
122062	2060	13
122063	483	29
122064	117	4
122065	170	13
122066	129	4
122067	616	48
122068	129	4
122069	122	13
122070	2336	26
122071	58	24
122072	1498	110
122073	132	11
122074	997	4
122075	52	13
122076	458	4
122077	295	21
122078	54	13
122079	458	4
122080	2060	13
122081	52	13
122082	934	74
122083	54	13
122084	170	13
122085	1138	42
122086	18	33
122087	365	33
122088	1131	13
122089	170	13
122090	129	4
122091	375	13
122092	295	21
122093	2634	4
122094	295	21
122095	2634	4
122096	310	48
122097	58	24
122098	1337	65
122099	129	4
122100	1095	13
122101	458	4
122102	52	13
122103	408	84
122104	823	13
122105	419	13
122106	1138	42
122107	18	33
122108	365	33
122109	413	0
122110	2790	33
122111	1244	27
122112	146	13
122113	201	9
122114	560	33
122115	184	4
122116	33	33
122117	754	7
122118	52	13
122119	70	13
122120	1244	27
122121	1234	33
122122	413	0
122123	1138	42
122124	146	13
122125	146	13
122126	1244	27
122127	583	42
122128	18	33
122129	365	33
122130	146	13
122131	413	0
122132	18	33
122133	1138	42
122134	365	33
122135	457	0
122136	1138	42
122137	18	33
122138	146	13
122139	1244	27
122140	365	33
122141	170	13
122142	458	4
122143	256	13
122144	122	13
122145	56	24
122146	389	13
122147	52	13
122148	295	21
122149	2634	4
122150	548	13
122151	56	24
122152	548	13
122153	2634	4
122154	37	47
122155	170	13
122156	1138	42
122157	18	33
122158	413	0
122159	146	13
122160	122	13
122161	1244	27
122162	1138	42
122163	170	13
122164	496	89
122165	365	33
122166	1244	27
122167	18	33
122168	101	42
122169	496	89
122170	2060	13
122171	101	42
122172	170	13
122173	256	13
122174	129	4
122175	2634	4
122176	170	13
122177	129	4
122178	1138	42
122179	197	33
122180	170	13
122181	365	33
122182	1244	27
122183	346	13
122184	1244	27
122185	170	13
122186	1138	42
122187	18	33
122188	1138	42
122189	197	33
122190	146	13
122191	413	0
122192	1244	27
122193	117	4
122194	588	4
122195	1232	47
122196	117	4
122197	170	13
122198	14	4
122199	52	13
122200	154	21
122201	2634	4
122202	2060	13
122203	170	13
122204	1232	47
122205	588	4
122206	2060	13
122207	170	13
122208	1327	4
122209	170	13
122210	2060	13
122211	52	13
122212	129	4
122213	2060	13
122214	346	13
122215	117	4
122216	346	13
122217	170	13
122218	1292	48
122219	2060	13
122220	170	13
122221	2060	13
122222	588	4
122223	170	13
122224	2661	4
122225	588	4
122226	346	13
122227	170	13
122228	170	13
122229	1327	4
122230	2634	4
122231	122	13
122232	346	13
122233	170	13
122234	83	4
122235	588	4
122236	346	13
122237	548	13
122238	170	13
122239	310	48
122240	154	21
122241	52	13
122242	2634	4
122243	2060	13
122244	2060	13
122245	588	4
122246	170	13
122247	588	4
122248	2060	13
122249	170	13
122250	146	13
122251	83	4
122252	2060	13
122253	52	13
122254	70	13
122255	2634	4
122256	154	21
122257	310	48
122258	146	13
122259	1645	4
122260	122	13
122261	154	21
122262	2634	4
122263	588	4
122264	346	13
122265	170	13
122266	146	13
122267	588	4
122268	170	13
122269	346	13
122270	2634	4
122271	154	21
122272	295	21
122273	2634	4
122274	310	48
122275	170	13
122276	14	4
122277	52	13
122278	346	13
122279	310	48
122280	52	13
122281	2634	4
122282	346	13
122283	122	13
122284	2634	4
122285	346	13
122286	117	4
122287	170	13
122288	122	13
122289	346	13
122290	129	4
122291	1346	4
122292	1691	4
122293	452	89
122294	83	4
122295	170	13
122296	458	4
122297	505	30
122298	548	13
122299	52	13
122300	170	13
122301	117	4
122302	117	4
122303	1327	4
122304	855	4
122305	146	13
122306	37	47
122307	146	13
122308	588	4
122309	117	4
122310	170	13
122311	117	4
122312	117	4
122313	170	13
122314	117	4
122315	117	4
122316	384	33
122317	349	33
122318	1327	4
122319	52	13
122320	346	13
122321	458	4
122322	170	13
122324	2634	4
122325	154	21
122326	122	13
122327	937	4
122328	117	4
122329	122	13
122330	346	13
122331	2634	4
122332	1204	4
122333	1327	4
122334	18	33
122335	535	42
122336	365	33
122337	170	13
122338	346	13
122339	170	13
122340	535	42
122341	33	33
122342	182	22
122343	118	4
122344	170	13
122345	295	21
122346	52	13
122347	1890	58
122348	2634	4
122349	146	13
122350	413	0
122351	18	33
122352	1138	42
122353	1244	27
122354	1138	42
122355	170	13
122356	496	89
122357	170	13
122358	170	13
122359	18	33
122360	101	42
122361	346	13
122362	170	13
122363	170	13
122364	2060	13
122365	346	13
122366	535	42
122367	170	13
122368	2060	13
122369	2060	13
122370	1244	27
122371	170	13
122372	535	42
122373	346	13
122374	170	13
122375	18	33
122376	535	42
122377	1131	13
122378	170	13
122379	172	42
122380	1244	27
122381	170	13
122382	535	42
122383	346	13
122384	1138	42
122385	1231	33
122386	1098	33
122387	18	33
122388	1244	27
122389	146	13
122390	170	13
122391	122	13
122392	257	22
122393	1309	4
122394	18	33
122395	295	21
122396	346	13
122397	413	0
122398	1138	42
122399	365	33
122400	1244	27
122401	2790	33
122402	18	33
122403	548	13
122404	146	13
122405	346	13
122406	1316	4
122407	170	13
122408	295	21
122409	70	13
122410	2634	4
122411	122	13
122412	52	13
122413	599	4
122414	282	21
122415	18	33
122416	2060	13
122417	72	13
122418	2588	22
122419	168	13
122420	477	4
122421	129	4
122422	51	4
122423	548	13
122424	52	13
122425	616	48
122426	295	21
122427	2634	4
122428	1138	42
122429	282	21
122430	1202	33
122431	458	4
122432	52	13
122433	295	21
122434	616	48
122435	2060	13
122436	129	4
122437	346	13
122438	197	33
122439	365	33
122440	76	13
122441	535	42
122442	346	13
122443	1138	42
122444	18	33
122445	1202	33
122446	413	0
122447	202	13
122448	1244	27
122449	170	13
122450	535	42
122451	346	13
122452	117	4
122453	117	4
122454	174	13
122455	30	4
122456	117	4
122457	117	4
122458	146	13
122459	548	13
122460	295	21
122461	458	4
122462	122	13
122463	117	4
122464	170	13
122465	170	13
122466	170	13
122467	52	13
122468	458	4
122469	54	13
122470	295	21
122471	616	48
122472	295	21
122473	616	48
122474	52	13
122475	113	26
122476	458	4
122477	117	4
122478	170	13
122479	118	4
122480	574	22
122481	937	4
122482	117	4
122483	52	13
122484	1051	4
122485	295	21
122486	616	48
122487	117	4
122488	52	13
122489	14	4
122490	616	48
122491	346	13
122492	2060	13
122493	170	13
122494	616	48
122495	18	33
122496	52	13
122497	54	13
122498	2634	4
122499	117	4
122500	170	13
122501	117	4
122502	170	13
122503	412	13
122504	83	4
122505	412	13
122506	2173	0
122507	1327	4
122508	295	21
122509	458	4
122510	54	13
122511	295	21
122512	2634	4
122513	122	13
122514	1327	4
122515	122	13
122516	52	13
122517	2634	4
122518	506	4
122519	264	13
122520	54	13
122521	14	4
122522	2060	13
122523	170	13
122524	14	4
122525	2634	4
122526	70	13
122527	129	4
122528	295	21
122529	2634	4
122530	52	13
122531	14	4
122532	2060	13
122533	170	13
122534	30	4
122535	91	48
122536	117	4
122537	911	27
122538	129	4
122539	122	13
122540	458	4
122541	295	21
122542	129	4
122543	52	13
122544	14	4
122545	295	21
122546	588	4
122547	52	13
122548	295	21
122549	673	13
122550	2634	4
122551	52	13
122552	2634	4
122553	241	11
122554	70	13
122555	2634	4
122556	616	48
122557	2634	4
122558	52	13
122559	2060	13
122560	346	13
122561	52	13
122562	295	21
122563	2060	13
122564	2634	4
122565	412	13
122566	588	4
122567	295	21
122568	52	13
122569	2634	4
122570	54	13
122571	129	4
122572	1346	4
122573	170	13
122574	51	4
122575	2634	4
122576	52	13
122577	181	13
122578	191	21
122579	412	13
122580	117	4
122581	1327	4
122582	51	4
122583	565	13
122584	235	13
122585	823	13
122586	1055	29
122587	129	4
122588	52	13
122589	295	21
122590	2634	4
122591	295	21
122592	52	13
122593	2634	4
122594	52	13
122595	14	4
122596	154	21
122597	2060	13
122598	52	13
122599	221	13
122600	616	48
122601	2634	4
122602	122	13
122603	2634	4
122604	2634	4
122605	122	13
122606	122	13
122607	117	4
122608	295	21
122609	458	4
122610	170	13
122611	83	4
122612	784	0
122613	166	110
122614	673	13
122615	458	4
122616	122	13
122617	2060	13
122618	52	13
122619	669	27
122620	2528	0
122621	458	4
122622	221	13
122623	2060	13
122624	412	13
122625	202	13
122626	572	54
122627	268	11
122628	492	13
122629	853	15
122630	268	11
122631	1788	4
122632	616	48
122633	52	13
122634	54	13
122635	295	21
122636	2634	4
122637	52	13
122638	295	21
122639	2634	4
122640	616	48
122641	170	13
122642	295	21
122643	52	13
122644	2634	4
122645	52	13
122646	458	4
122647	2060	13
122648	154	21
122649	140	110
122650	52	13
122651	295	21
122652	458	4
122653	201	9
122654	182	22
122655	937	4
122656	122	13
122657	295	21
122658	458	4
122659	66	22
122660	129	4
122661	2060	13
122662	616	48
122663	170	13
122664	129	4
122665	823	13
122666	1835	33
122667	2634	4
122668	154	21
122669	122	13
122670	52	13
122671	295	21
122672	2634	4
122673	52	13
122674	458	4
122675	54	13
122676	295	21
122677	52	13
122678	2634	4
122679	52	13
122680	295	21
122681	2634	4
122682	346	13
122683	117	4
122684	458	4
122685	616	48
122686	295	21
122687	509	0
122688	52	13
122689	295	21
122690	2634	4
122691	54	13
122692	556	4
122693	1704	13
122694	117	4
122695	170	13
122696	231	13
122697	2634	4
122698	823	13
122699	52	13
122700	295	21
122701	2270	4
122702	52	13
122703	616	48
122704	2634	4
122705	2060	13
122706	360	30
122707	823	13
122708	419	13
122709	2634	4
122710	295	21
122711	70	13
122712	823	13
122713	408	84
122714	419	13
122715	122	13
122716	11	13
122717	1834	30
122718	823	13
122719	509	0
122720	425	4
122721	2478	13
122722	458	4
122723	70	13
122724	52	13
122725	122	13
122726	52	13
122727	295	21
122728	2634	4
122729	346	13
122730	616	48
122731	52	13
122732	154	21
122733	2634	4
122734	2060	13
122735	52	13
122736	52	13
122737	2634	4
122738	14	4
122739	166	110
122740	295	21
122741	122	13
122742	2634	4
122743	2060	13
122744	2634	4
122745	170	13
122746	52	13
122747	458	4
122748	295	21
122749	295	21
122750	458	4
122751	52	13
122752	2264	30
122753	731	42
122754	117	4
122755	412	13
122756	588	4
122757	412	13
122758	37	47
122759	117	4
122760	170	13
122761	37	47
122762	1327	4
122763	170	13
122764	117	4
122765	117	4
122766	170	13
122767	117	4
122768	736	33
122769	365	33
122770	535	42
122771	170	13
122772	736	33
122773	170	13
122774	1244	27
122775	535	42
122776	1138	42
122777	1244	27
122778	170	13
122779	1138	42
122780	1244	27
122781	18	33
122782	627	0
122783	170	13
122784	365	33
122785	346	13
122786	1138	42
122787	365	33
122788	457	0
122789	197	33
122790	170	13
122791	170	13
122792	731	42
122793	1244	27
122794	365	33
122795	413	0
122796	18	33
122797	869	13
122798	1138	42
122799	1138	42
122800	365	33
122801	18	33
122802	170	13
122803	146	13
122804	1138	42
122805	18	33
122806	2498	13
122807	172	42
122808	365	33
122809	1138	42
122810	1244	27
122811	197	33
122812	2848	30
122813	1138	42
122814	457	0
122815	1244	27
122816	365	33
122817	170	13
122818	1138	42
122819	1244	27
122820	457	0
122821	1234	33
122822	146	13
122823	365	33
122824	869	13
122825	535	42
122826	346	13
122827	1138	42
122828	18	33
122829	170	13
122830	627	0
122831	1393	30
122832	2060	13
122833	2696	30
122834	52	13
122835	295	21
122836	458	4
122837	70	13
122838	129	4
122839	2634	4
122840	52	13
122841	616	48
122842	295	21
122843	322	66
122844	18	33
122845	2634	4
122846	225	0
122847	129	4
122848	52	13
122849	936	110
122850	52	13
122851	458	4
122852	295	21
122853	310	48
122854	2634	4
122855	2060	13
122856	122	13
122857	129	4
122858	52	13
122859	2634	4
122860	282	21
122861	129	4
122862	52	13
122863	458	4
122864	147	13
122865	616	48
122866	52	13
122867	295	21
122868	458	4
122869	2775	13
122870	52	13
122871	2060	13
122872	458	4
122873	2412	11
122874	129	4
122875	54	13
122876	52	13
122877	2634	4
122878	52	13
122879	458	4
122880	295	21
122881	458	4
122882	2060	13
122883	154	21
122884	52	13
122885	458	4
122886	295	21
122887	548	13
122888	51	4
122889	54	13
122890	122	13
122891	295	21
122892	2634	4
122893	117	4
122894	911	27
122895	458	4
122896	1699	105
122897	295	21
122898	122	13
122899	52	13
122900	295	21
122901	14	4
122902	170	13
122903	37	47
122904	122	13
122905	1327	4
122906	1327	4
122907	587	4
122908	193	29
122909	1391	51
122910	921	13
122911	1327	4
122912	588	4
122913	412	13
122914	124	110
122915	616	48
122916	52	13
122917	282	21
122918	2634	4
122919	2332	74
122920	117	4
122921	83	4
122922	758	26
122923	412	13
122924	117	4
122925	1078	33
122926	210	4
122927	2478	13
122928	458	4
122929	52	13
122930	70	13
122931	616	48
122932	2060	13
122933	425	4
122934	2478	13
122935	117	4
122936	412	13
122937	170	13
122938	101	42
122939	129	4
122940	1327	4
122941	52	13
122942	458	4
122943	295	21
122944	616	48
122945	282	21
122946	616	48
122947	1810	13
122948	458	4
122949	18	33
122950	295	21
122951	2634	4
122952	1131	13
122953	129	4
122954	129	4
122955	1138	42
122956	170	13
122957	627	0
122958	62	33
122959	754	7
122960	33	33
122961	184	4
122962	201	9
122963	560	33
122964	754	7
122965	610	4
122966	560	33
122967	201	9
122968	33	33
122969	168	13
122970	170	13
122971	754	7
122972	184	4
122973	201	9
122974	33	33
122975	384	33
122976	754	7
122977	560	33
122978	610	4
122979	33	33
122980	419	13
122981	122	13
122982	170	13
122983	70	13
122984	458	4
122985	122	13
122986	616	48
122987	458	4
122988	295	21
122989	122	13
122990	616	48
122991	458	4
122992	122	13
122993	295	21
122994	1200	48
122995	535	42
122996	170	13
122997	193	29
122998	12	13
122999	190	4
123000	2634	4
123001	2060	13
123002	295	21
123003	2060	13
123004	52	13
123005	52	13
123006	616	48
123007	295	21
123008	54	13
123009	2634	4
123010	673	13
123011	52	13
123012	616	48
123013	458	4
123014	295	21
123015	117	4
123016	673	13
123017	14	4
123018	154	21
123019	2060	13
123020	346	13
123021	52	13
123022	2634	4
123023	295	21
123024	52	13
123025	346	13
123026	18	33
123027	310	48
123028	264	13
123029	282	21
123030	2634	4
123031	310	48
123032	54	13
123033	282	21
123034	1309	4
123035	122	13
123036	231	13
123037	1138	42
123038	365	33
123039	1244	27
123040	442	33
123041	170	13
123042	52	13
123043	70	13
123044	154	21
123045	2060	13
123046	54	13
123047	122	13
123048	14	4
123049	2060	13
123050	170	13
123051	117	4
123052	483	29
123053	170	13
123054	52	13
123055	298	4
123056	616	48
123057	430	13
123058	548	13
123059	1138	42
123060	496	89
123061	170	13
123062	458	4
123063	52	13
123064	295	21
123065	52	13
123066	2634	4
123067	346	13
123068	52	13
123069	616	48
123070	2634	4
123071	346	13
123072	122	13
123073	458	4
123074	295	21
123075	548	13
123076	52	13
123077	282	21
123078	458	4
123079	147	13
123080	147	13
123081	506	4
123082	2060	13
123083	52	13
123084	170	13
123085	295	21
123086	616	48
123087	2060	13
123088	52	13
123089	458	4
123090	310	48
123091	295	21
123092	129	4
123093	295	21
123094	2634	4
123095	52	13
123096	310	48
123097	295	21
123098	122	13
123099	310	48
123100	2634	4
123101	170	13
123102	129	4
123103	170	13
123104	117	4
123105	282	21
123106	458	4
123107	122	13
123108	758	26
123109	412	13
123110	117	4
123111	483	29
123112	1138	42
123113	170	13
123114	736	33
123115	878	27
123116	365	33
123117	496	89
123118	496	89
123119	1138	42
123120	1244	27
123121	170	13
123122	197	33
123123	365	33
123124	413	0
123125	365	33
123126	413	0
123127	1244	27
123128	170	13
123129	496	89
123130	18	33
123131	583	42
123132	2060	13
123133	2634	4
123134	535	42
123135	170	13
123136	58	24
123137	1498	110
123138	58	24
123139	170	13
123140	171	4
123141	310	48
123142	146	13
123143	129	4
123144	458	4
123145	52	13
123146	1095	13
123147	58	24
123148	52	13
123149	295	21
123150	458	4
123151	256	13
123152	2634	4
123153	52	13
123154	758	26
123155	1337	65
123156	419	13
123157	823	13
123158	241	11
123159	51	4
123160	1138	42
123161	170	13
123162	457	0
123163	18	33
123164	365	33
123165	346	13
